Pathway	ERR1960500	ERR1960501	ERR1960503	ERR1960504	ERR1960505	ERR1960506	ERR1960507	ERR1960508	ERR1960509	ERR1960510	ERR1960511	ERR1960512	ERR1960513	ERR1960515	ERR3078909	ERR3078910	ERR3078911	ERR3078912	ERR3078913	ERR3890090	ERR3890091	ERR3890092	ERR3890093	ERR3890094	ERR3890095	ERR3890096	ERR3890097	ERR3890098	ERR3890099	ERR3890100	ERR3890102	ERR3890103	ERR3890104	ERR3890105	ERR3890106	ERR3890107	ERR3890108	ERR3890109	ERR3890110	ERR3890111	ERR3890112	SRR12277191	SRR12277192	SRR12277193	SRR12277194	SRR12277195	SRR12277196	SRR12277197	SRR12277198	SRR12277199	SRR12277200	SRR12277201	SRR12277202	SRR13106729	SRR13106730	SRR13106731	SRR13106732	SRR13106733	SRR13106734	SRR13106735	SRR13106736	SRR13106737	SRR13106738	SRR13106739	SRR13106740
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Staphylococcus.s__Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified	0	2.30E-05	3.73E-05	5.60E-05	5.34E-05	2.46E-05	0	4.42E-05	1.49E-05	6.83E-05	2.03E-05	6.79E-05	3.64E-05	7.16E-05	2.36E-05	1.80E-05	1.79E-05	2.24E-05	1.77E-05	4.61E-05	3.70E-05	3.06E-05	2.14E-05	1.92E-05	1.15E-05	1.97E-05	3.54E-05	2.63E-05	3.11E-05	4.82E-05	2.64E-05	4.28E-05	6.74E-05	3.12E-05	5.20E-05	2.75E-05	3.29E-05	5.31E-05	2.68E-05	8.02E-05	0	3.55E-06	1.39E-05	1.03E-05	2.10E-05	1.85E-06	3.44E-06	9.69E-06	7.56E-06	9.39E-06	2.58E-06	0	7.73E-06	0	0	4.03E-05	5.28E-05	4.64E-05	4.72E-05	1.99E-05	1.88E-05	1.48E-05	0	1.74E-05	1.81E-05
RUMP-PWY: formaldehyde oxidation I	0	1.92E-06	1.77E-06	4.05E-06	1.25E-06	7.86E-07	0	0	1.76E-06	5.17E-06	4.13E-07	7.82E-06	1.59E-06	6.79E-06	9.05E-07	0	0	0	8.95E-07	0	1.01E-05	4.59E-06	0	3.84E-06	1.93E-06	0	0	0	0	3.92E-06	3.28E-06	3.84E-06	4.06E-06	0	6.95E-06	3.21E-06	0	3.98E-06	5.57E-06	5.03E-05	0	0	0	0	0	0	0	8.23E-07	0	0	0	0	0	0	0	0	0	2.30E-06	0	1.34E-06	1.08E-06	0	0	1.22E-06	1.25E-06
RUMP-PWY: formaldehyde oxidation I|g__Staphylococcus.s__Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUMP-PWY: formaldehyde oxidation I|unclassified	0	1.92E-06	1.77E-06	4.05E-06	1.25E-06	7.86E-07	0	0	1.76E-06	5.17E-06	4.13E-07	7.82E-06	1.59E-06	6.78E-06	9.05E-07	0	0	0	8.95E-07	0	1.01E-05	4.59E-06	0	3.84E-06	1.93E-06	0	0	0	0	3.92E-06	3.28E-06	3.84E-06	4.06E-06	0	6.95E-06	3.21E-06	0	3.98E-06	5.57E-06	1.00E-05	0	0	0	0	0	0	0	8.23E-07	0	0	0	0	0	0	0	0	0	2.30E-06	0	1.34E-06	1.08E-06	0	0	1.22E-06	1.25E-06
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0	1.34E-05	1.46E-05	4.02E-05	3.50E-05	1.80E-05	0	2.00E-05	8.85E-06	2.70E-05	1.45E-05	5.90E-05	2.66E-05	3.34E-05	1.23E-05	2.37E-05	1.75E-05	5.70E-06	2.84E-05	4.01E-06	1.48E-05	8.34E-06	2.73E-06	3.51E-06	2.26E-06	1.10E-06	4.84E-06	1.20E-05	2.22E-06	1.14E-05	7.53E-06	7.25E-06	1.57E-05	7.17E-06	1.74E-05	8.68E-06	8.28E-06	1.27E-05	8.03E-06	0.000476503	0	4.32E-06	3.68E-06	3.02E-06	4.77E-06	7.69E-06	4.41E-06	6.10E-06	3.41E-06	2.75E-06	2.44E-06	1.67E-05	8.19E-06	0	0	4.60E-05	4.20E-05	2.76E-05	3.30E-05	4.68E-05	3.92E-05	6.15E-06	0	4.65E-05	5.45E-05
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	0	1.34E-05	1.46E-05	3.97E-05	3.47E-05	1.80E-05	0	2.00E-05	8.85E-06	2.70E-05	1.44E-05	5.90E-05	2.62E-05	3.34E-05	1.22E-05	2.36E-05	1.75E-05	5.69E-06	2.84E-05	4.01E-06	1.48E-05	8.34E-06	2.73E-06	3.51E-06	2.26E-06	1.10E-06	4.84E-06	1.20E-05	2.22E-06	1.14E-05	7.53E-06	7.25E-06	1.57E-05	7.17E-06	1.74E-05	8.68E-06	8.28E-06	1.27E-05	8.03E-06	0.000340906	0	4.32E-06	3.68E-06	3.02E-06	4.77E-06	7.69E-06	4.41E-06	6.10E-06	3.41E-06	2.75E-06	2.44E-06	1.67E-05	8.19E-06	0	0	4.60E-05	4.20E-05	2.76E-05	3.30E-05	4.68E-05	3.92E-05	6.15E-06	0	4.65E-05	5.45E-05
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0	5.49E-05	0.0001003	0.000121555	0.000141934	5.89E-05	5.00E-06	8.56E-05	3.65E-05	0.000134099	6.41E-05	0.000133739	0.000101511	0.000118922	7.34E-05	0.000136733	0.000133329	0.000114715	0.000133532	8.38E-05	5.80E-05	5.32E-05	2.29E-05	4.61E-05	2.89E-05	3.66E-05	6.26E-05	7.51E-05	4.68E-05	6.89E-05	5.93E-05	6.84E-05	0.000101828	7.18E-05	9.41E-05	6.96E-05	6.16E-05	8.11E-05	5.53E-05	0.000303064	0	9.51E-05	7.14E-05	6.25E-05	6.99E-05	9.84E-05	8.38E-05	8.30E-05	7.11E-05	9.11E-05	9.38E-05	6.45E-05	7.47E-05	0	0	0.000137811	0.000143978	0.000113088	0.000121747	0.000137299	0.000140215	3.92E-05	0	0.000143463	0.000150244
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_erythrophlei	0	0	6.05E-06	1.02E-05	1.19E-05	4.11E-06	0	0	0	0	0	0	0	0	1.15E-05	4.46E-06	3.16E-06	4.07E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactobacillus.s__Lactobacillus_fermentum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Listeria.s__Listeria_monocytogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Mucilaginibacter.s__Mucilaginibacter_gotjawali	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Nostoc.s__Nostoc_commune	0	0	0	0	0	0	0	0	0	0	1.75E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Nostoc.s__Nostoc_flagelliforme	0	0	0	0	0	0	0	0	0	0	2.78E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0	0	0	0	0	0	0	0	0	0	0	0	2.86E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Staphylococcus.s__Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	0	5.48E-05	9.15E-05	0.000108208	0.000126114	5.31E-05	5.00E-06	8.54E-05	3.65E-05	0.000134099	6.39E-05	0.000133739	9.96E-05	0.000118885	5.51E-05	0.000130551	0.000127649	0.00010781	0.000133532	8.38E-05	5.80E-05	5.32E-05	2.29E-05	4.61E-05	2.89E-05	3.66E-05	6.26E-05	7.51E-05	4.68E-05	6.89E-05	5.93E-05	6.84E-05	0.00010152	7.18E-05	9.41E-05	6.96E-05	6.15E-05	8.11E-05	5.53E-05	0.000171231	0	9.51E-05	7.14E-05	6.25E-05	6.99E-05	9.84E-05	8.38E-05	8.29E-05	7.11E-05	9.11E-05	9.38E-05	6.45E-05	7.46E-05	0	0	0.000137811	0.000143978	0.000113064	0.000121728	0.000137299	0.000140215	3.92E-05	0	0.000143463	0.000150211
SO4ASSIM-PWY: assimilatory sulfate reduction I	0	3.84E-05	3.83E-05	3.28E-05	3.54E-05	3.55E-05	1.86E-05	2.55E-05	1.90E-05	3.53E-05	2.94E-05	1.98E-05	5.22E-05	3.37E-05	4.44E-05	4.70E-05	4.21E-05	4.66E-05	2.92E-05	4.94E-06	4.18E-06	0	0	5.41E-06	4.36E-06	4.60E-06	9.01E-06	1.11E-05	1.60E-05	1.13E-05	9.19E-06	2.02E-05	2.16E-05	1.36E-05	1.17E-05	1.57E-05	1.78E-05	1.41E-05	1.99E-05	0.000243602	0	0.000103805	5.72E-05	7.26E-05	5.27E-05	5.20E-05	4.59E-05	5.00E-05	6.60E-05	0.000114418	0.000108078	2.16E-05	4.93E-05	0	0	2.56E-05	3.00E-05	6.17E-05	5.37E-05	4.40E-05	4.20E-05	2.57E-05	0	3.88E-05	4.24E-05
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Limnoraphis.s__Limnoraphis_robusta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0	0	0	0	0	0	0	0	0	0	0	0	3.28E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Thiodictyon.s__Candidatus_Thiodictyon_syntrophicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: assimilatory sulfate reduction I|unclassified	0	3.84E-05	3.79E-05	3.21E-05	3.46E-05	3.54E-05	1.86E-05	2.55E-05	1.90E-05	3.53E-05	2.89E-05	1.98E-05	5.13E-05	3.37E-05	4.30E-05	4.67E-05	4.20E-05	4.60E-05	2.92E-05	4.94E-06	4.18E-06	0	0	5.41E-06	4.31E-06	4.60E-06	9.01E-06	1.11E-05	1.60E-05	1.13E-05	9.19E-06	1.46E-05	2.07E-05	1.36E-05	1.17E-05	1.57E-05	1.78E-05	1.41E-05	1.99E-05	0.000199424	0	0.000103805	5.72E-05	7.26E-05	5.27E-05	5.20E-05	4.59E-05	5.00E-05	6.60E-05	0.000114418	0.000108078	2.00E-05	4.93E-05	0	0	2.56E-05	3.00E-05	6.17E-05	5.37E-05	4.40E-05	4.20E-05	2.57E-05	0	3.88E-05	4.24E-05
SUCSYN-PWY: sucrose biosynthesis I (from photosynthesis)	0	4.76E-06	5.45E-06	1.01E-06	7.50E-07	0	0	0	0	0	1.27E-06	0	1.60E-05	0	2.68E-06	4.27E-06	8.19E-06	0	1.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88E-06	2.44E-06	0	0	0	2.76E-06
SUCSYN-PWY: sucrose biosynthesis I (from photosynthesis)|unclassified	0	4.76E-06	5.43E-06	1.01E-06	7.49E-07	0	0	0	0	0	1.27E-06	0	1.59E-05	0	2.66E-06	4.25E-06	8.08E-06	0	1.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88E-06	2.44E-06	0	0	0	2.76E-06
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0	3.53E-05	3.48E-05	4.14E-05	4.68E-05	2.65E-05	0	1.24E-05	2.42E-05	5.07E-05	3.02E-05	3.32E-05	3.73E-05	4.71E-05	2.49E-05	3.20E-05	1.68E-05	2.77E-05	3.02E-05	8.91E-06	7.11E-06	0	0	9.38E-06	7.97E-06	4.88E-06	1.06E-05	1.77E-05	1.45E-05	1.65E-05	1.32E-05	1.87E-05	2.73E-05	1.02E-05	1.56E-05	2.12E-05	2.29E-05	1.57E-05	2.59E-05	0.000269342	0	6.38E-06	5.87E-06	9.54E-06	1.50E-05	3.92E-05	3.37E-05	3.01E-05	1.03E-05	9.61E-06	4.24E-06	8.20E-06	1.63E-05	0	0	2.43E-05	2.71E-05	2.83E-05	2.59E-05	2.46E-05	2.25E-05	7.32E-06	0	1.51E-05	2.21E-05
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0	0	0	0	0	0	0	0	0	0	0	0	2.52E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|unclassified	0	3.53E-05	3.44E-05	4.05E-05	4.58E-05	2.61E-05	0	1.24E-05	2.42E-05	5.07E-05	2.96E-05	3.32E-05	3.54E-05	4.71E-05	2.40E-05	3.19E-05	1.68E-05	2.75E-05	3.02E-05	8.91E-06	7.11E-06	0	0	9.38E-06	7.82E-06	4.88E-06	1.06E-05	1.77E-05	1.45E-05	1.65E-05	1.32E-05	1.71E-05	2.57E-05	1.02E-05	1.56E-05	2.12E-05	2.29E-05	1.57E-05	2.59E-05	0.000197451	0	6.38E-06	5.87E-06	9.54E-06	1.50E-05	3.92E-05	3.37E-05	3.01E-05	1.03E-05	9.61E-06	4.24E-06	8.14E-06	1.63E-05	0	0	2.43E-05	2.71E-05	2.83E-05	2.59E-05	2.46E-05	2.25E-05	7.32E-06	0	1.51E-05	2.21E-05
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0	1.02E-05	8.49E-06	3.45E-05	1.76E-05	2.60E-05	0	1.20E-05	0	1.74E-05	2.17E-05	1.29E-05	3.19E-05	2.22E-05	7.01E-06	1.55E-05	2.70E-05	2.02E-05	2.09E-05	3.40E-06	0	0	1.47E-05	6.94E-06	1.22E-05	0	0	0	8.31E-06	1.41E-05	0	4.22E-06	1.13E-05	0	0	1.12E-05	0	5.50E-06	1.10E-05	0.00027364	0	0	7.99E-06	0	3.79E-06	9.89E-06	1.30E-05	8.85E-06	0	0	1.12E-05	0	1.71E-05	0	0	3.09E-05	1.85E-05	3.27E-05	3.34E-05	6.79E-06	1.04E-05	1.13E-05	0	8.52E-06	8.08E-06
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified	0	1.02E-05	7.98E-06	3.04E-05	1.56E-05	1.74E-05	0	1.20E-05	0	1.74E-05	2.17E-05	1.29E-05	3.18E-05	2.22E-05	5.88E-06	1.15E-05	2.24E-05	1.60E-05	2.09E-05	3.40E-06	0	0	1.47E-05	6.94E-06	1.22E-05	0	0	0	8.31E-06	1.41E-05	0	4.22E-06	1.11E-05	0	0	1.12E-05	0	5.50E-06	1.10E-05	0.000221022	0	0	7.99E-06	0	3.78E-06	9.89E-06	1.30E-05	8.85E-06	0	0	1.12E-05	0	1.71E-05	0	0	3.09E-05	1.85E-05	3.27E-05	3.34E-05	6.79E-06	1.04E-05	1.13E-05	0	8.52E-06	8.08E-06
TCA: TCA cycle I (prokaryotic)	0	9.57E-06	7.48E-06	3.96E-05	1.77E-05	3.35E-05	0	1.77E-05	0	1.72E-05	2.06E-05	1.81E-05	5.54E-05	3.15E-05	5.90E-06	4.13E-05	4.20E-05	2.75E-05	4.30E-05	2.17E-05	0	0	1.67E-05	6.44E-06	1.69E-05	7.68E-06	2.26E-05	2.01E-05	1.90E-05	3.78E-05	1.44E-05	2.98E-05	1.34E-05	0	2.60E-05	1.89E-05	3.15E-05	4.02E-05	2.55E-05	0.000273153	0	0	7.76E-06	0	3.19E-06	8.29E-06	1.13E-05	7.67E-06	0	0	1.13E-05	0	1.61E-05	0	0	3.65E-05	1.99E-05	3.57E-05	3.55E-05	8.08E-06	1.08E-05	1.42E-05	0	7.73E-06	7.04E-06
TCA: TCA cycle I (prokaryotic)|unclassified	0	9.56E-06	7.46E-06	3.92E-05	1.76E-05	3.32E-05	0	1.77E-05	0	1.72E-05	2.05E-05	1.80E-05	5.48E-05	3.14E-05	5.89E-06	4.10E-05	4.16E-05	2.73E-05	4.30E-05	2.17E-05	0	0	1.67E-05	6.44E-06	1.69E-05	7.68E-06	2.26E-05	2.01E-05	1.90E-05	3.78E-05	1.44E-05	2.96E-05	1.34E-05	0	2.60E-05	1.89E-05	3.15E-05	4.02E-05	2.55E-05	0.00021438	0	0	7.76E-06	0	3.19E-06	8.29E-06	1.13E-05	7.67E-06	0	0	1.13E-05	0	1.61E-05	0	0	3.65E-05	1.99E-05	3.57E-05	3.55E-05	8.08E-06	1.08E-05	1.42E-05	0	7.73E-06	7.04E-06
TEICHOICACID-PWY: poly(glycerol phosphate) wall teichoic acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEICHOICACID-PWY: poly(glycerol phosphate) wall teichoic acid biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	0	0	0	0	0	0	0	0	0	1.67E-05	0	1.30E-05	1.54E-07	1.52E-05	2.72E-06	0	0	0	1.18E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12E-06	0	0	8.01E-07	0	0	0	6.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08E-07	1.95E-06	0	0	7.75E-07	8.64E-07
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified	0	0	0	0	0	0	0	0	0	1.67E-05	0	1.30E-05	1.54E-07	1.52E-05	2.71E-06	0	0	0	1.18E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12E-06	0	0	8.01E-07	0	0	0	4.51E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08E-07	1.95E-06	0	0	7.75E-07	8.64E-07
THREOCAT-PWY: superpathway of L-threonine metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THREOCAT-PWY: superpathway of L-threonine metabolism|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	1.58E-05	5.13E-05	9.40E-05	0.00010884	0.000118027	5.79E-05	9.81E-06	8.68E-05	3.00E-05	9.33E-05	4.80E-05	0.000100248	9.52E-05	9.68E-05	6.38E-05	9.80E-05	8.58E-05	8.13E-05	8.73E-05	5.36E-05	6.44E-05	4.17E-05	1.88E-05	2.83E-05	2.86E-05	3.11E-05	3.77E-05	5.50E-05	2.77E-05	3.62E-05	3.24E-05	4.17E-05	4.63E-05	4.33E-05	5.76E-05	4.04E-05	3.36E-05	4.64E-05	3.04E-05	0.000373403	0	0.000142851	7.22E-05	7.17E-05	8.62E-05	8.84E-05	7.34E-05	8.56E-05	0.000100276	0.000148954	0.000129657	5.86E-05	5.92E-05	0	0	0.000160844	0.000131944	0.000135053	0.000125171	9.24E-05	9.51E-05	4.73E-05	0	9.34E-05	9.96E-05
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_erythrophlei	0	0	3.20E-06	7.20E-06	7.63E-06	2.17E-06	0	0	0	0	0	0	0	0	7.86E-06	3.00E-06	2.34E-06	2.27E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Limnoraphis.s__Limnoraphis_robusta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Listeria.s__Listeria_monocytogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Mucilaginibacter.s__Mucilaginibacter_gotjawali	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Nostoc.s__Nostoc_commune	0	0	0	0	0	0	0	0	0	0	1.98E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Nostoc.s__Nostoc_flagelliforme	0	0	0	0	0	0	0	0	0	0	2.92E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
